site_id;latitude;longitude
RM165D2;41.812248;12.574722
RM165D3;41.812248;12.574722
RM174D1;41.787334;12.443639
RM174D2;41.787334;12.443639
RM174D3;41.787334;12.443639
RM176D1;41.828693;12.454778
RM176D2;41.828693;12.454778
RM176D3;41.828693;12.454778
RM177D1;41.832195;12.513166
RM177D2;41.832195;12.513166
RM177D3;41.832195;12.513166
RM178D1;41.822556;12.518027
RM178D2;41.822556;12.518027
RM178D3;41.822556;12.518027
RM179D1;41.822914;12.493611
RM179D2;41.822914;12.493611
RM179D3;41.822914;12.493611
RM194D1;41.78439;12.363723
RM194D2;41.78439;12.363723
RM194D3;41.78439;12.363723
RM196D1;41.79036;12.414527
RM196D2;41.79036;12.414527
RM196D3;41.79036;12.414527
RM212D1;41.799999;12.446944
RM212D2;41.799999;12.446944
RM212D3;41.799999;12.446944
RM240D1;41.809887;12.568028
RM240D2;41.809887;12.568028
RM245D2;41.823582;12.408028
RM245D3;41.823582;12.408028
RM266D1;41.815166;12.411361
RM318D1;41.834164;12.47461
RM318D2;41.834164;12.47461
RM318D3;41.834164;12.47461
RM321D1;41.851444;12.498944
RM321D2;41.851444;12.498944
RM321D3;41.851444;12.498944
RM326D1;41.806389;12.524722
RM326D2;41.806389;12.524722
RM326D3;41.806389;12.524722
RM348D1;41.85025;12.429
RM348D2;41.85025;12.429
RM348D3;41.85025;12.429
RM369D1;41.782501;12.530694
RM369D2;41.782501;12.530694
RM369D3;41.782501;12.530694
RM465D1;41.819584;12.464666
RM600D1;41.844166;12.488389
RM643D1;41.858414;12.477722
RM643D2;41.858414;12.477722
RM643D3;41.858414;12.477722
RM665D2;41.744415;12.505362
RM665D3;41.744415;12.505362
RM678D3;41.804417;12.583167
RM044G1;41.863136;12.46925
RM044G2;41.863136;12.46925
RM044G3;41.863136;12.46925
RM045G3;41.861359;12.452583
RM047G1;41.821026;12.452194
RM047G2;41.821026;12.452194
RM047G3;41.821026;12.452194
RM048G1;41.860111;12.457305
RM048G2;41.860111;12.457305
RM048G3;41.860111;12.457305
RM049G1;41.847969;12.458388
RM049G2;41.847969;12.458388
RM049G3;41.847969;12.458388
RM050G2;41.854748;12.451056
RM050G3;41.854748;12.451056
RM051G1;41.859665;12.448277
RM051G2;41.859665;12.448277
RM052G1;41.851582;12.479361
RM052G2;41.851582;12.479361
RM052G3;41.851582;12.479361
RM055G1;41.850445;12.494555
RM055G3;41.850445;12.494555
RM056G1;41.830498;12.494722
RM056G2;41.830498;12.494722
RM056G3;41.830498;12.494722
RM060G1;41.821362;12.480194
RM060G2;41.821362;12.480194
RM060G3;41.821362;12.480194
RM064G1;41.807194;12.482916
RM064G2;41.807194;12.482916
RM064G3;41.807194;12.482916
RM065G1;41.819611;12.439667
RM065G2;41.819611;12.439667
RM065G3;41.819611;12.439667
RM074G1;41.877666;12.425694
RM074G2;41.877666;12.425694
RM074G3;41.877666;12.425694
RM076G1;41.884167;12.421167
RM076G2;41.884167;12.421167
RM076G3;41.884167;12.421167
RM156G1;41.855331;12.472305
RM156G2;41.855331;12.472305
RM156G3;41.855331;12.472305
RM165G1;41.812248;12.574722
RM165G2;41.812248;12.574722
RM165G3;41.812248;12.574722
RM174G1;41.787334;12.443639
RM174G2;41.787334;12.443639
RM174G3;41.787334;12.443639
RM176G1;41.828693;12.454778
RM176G2;41.828693;12.454778
RM176G3;41.828693;12.454778
RM177G1;41.832195;12.513166
RM177G2;41.832195;12.513166
RM177G3;41.832195;12.513166
RM178G1;41.822556;12.518027
RM178G2;41.822556;12.518027
RM178G3;41.822556;12.518027
RM179G1;41.822914;12.493611
RM194G1;41.78439;12.363723
RM194G2;41.78439;12.363723
RM194G3;41.78439;12.363723
RM245G1;41.823582;12.408028
RM245G2;41.823582;12.408028
RM245G3;41.823582;12.408028
RM724D1;41.827084;12.453639
RM745D1;41.797001;12.47986
RM745D2;41.797001;12.47986
RM745D3;41.797001;12.47986
RM771D1;41.822834;12.409861
RM777D1;41.829109;12.384694
RM777D2;41.829109;12.384694
RM777D3;41.829109;12.384694
RM745G1;41.797001;12.47986
RM745G2;41.797001;12.47986
RM745G3;41.797001;12.47986
RM777G1;41.829109;12.384694
RM777G2;41.829109;12.384694
RM777G3;41.829109;12.384694
RM894D1;41.837025;12.44925
RM894D2;41.837025;12.44925
RM894D3;41.837025;12.44925
RM796G1;41.74686;12.465083
RM796G2;41.74686;12.465083
RM796G3;41.74686;12.465083
RM805G1;41.787998;12.357167
RM805G2;41.787998;12.357167
RM805G3;41.787998;12.357167
RM808G1;41.807499;12.433861
RM808G2;41.807499;12.433861
RM808G3;41.807499;12.433861
RM935G1;41.789555;12.453028
RM935G2;41.789555;12.453028
RM935G3;41.789555;12.453028
RM946G1;41.792557;12.382751
RM946G2;41.792557;12.382751
RM946G3;41.792557;12.382751
RM552D1;41.778637;12.420556
RM552D2;41.778637;12.420556
RM562D1;41.827553;12.478666
RM567D1;41.806667;12.438473
RM577D1;41.836971;12.503445
RM643G1;41.858414;12.477722
RM643G2;41.858414;12.477722
RM643G3;41.858414;12.477722
RM644G1;41.830444;12.481444
RM644G2;41.830444;12.481444
RM644G3;41.830444;12.481444
RM645G1;41.842472;12.493306
RM645G2;41.842472;12.493306
RM645G3;41.842472;12.493306
RM646G1;41.831917;12.462083
RM646G2;41.831917;12.462083
RM646G3;41.831917;12.462083
RM647G1;41.835083;12.500417
RM647G2;41.835083;12.500417
RM647G3;41.835083;12.500417
RM648G1;41.841164;12.512028
RM648G2;41.841164;12.512028
RM648G3;41.841164;12.512028
RM665G1;41.744415;12.505362
RM665G2;41.744415;12.505362
RM665G3;41.744415;12.505362
RM673G1;41.825359;12.582916
RM673G2;41.825359;12.582916
RM673G3;41.825359;12.582916
RM678G1;41.804417;12.583167
RM678G2;41.804417;12.583167
RM716G1;41.832916;12.46761
RM716G2;41.832916;12.46761
RM716G3;41.832916;12.46761
RM995G1;41.814915;12.399917
RM995G2;41.814915;12.399917
RM995G3;41.814915;12.399917
RM887G4;41.817581;12.458694
RM470G1;41.762917;12.479083
RM470G2;41.762917;12.479083
RM470G3;41.762917;12.479083
RM482D4;41.777027;12.436639
RM482G4;41.777027;12.436639
RM156G4;41.855331;12.472305
RM644G4;41.830444;12.481444
RM174G4;41.787334;12.443639
RM174D4;41.787334;12.443639
RM321G1;41.851444;12.498944
RM321G2;41.851444;12.498944
RM321G3;41.851444;12.498944
RM348G1;41.85025;12.429
RM348G2;41.85025;12.429
RM348G3;41.85025;12.429
RM352G1;41.844025;12.379167
RM352G2;41.844025;12.379167
RM352G3;41.844025;12.379167
RM862G1;41.785973;12.3895
RM862G2;41.785973;12.3895
RM862G3;41.785973;12.3895
RM887G1;41.817581;12.458694
RM887G2;41.817581;12.458694
RM887G3;41.817581;12.458694
RM894G1;41.837025;12.44925
RM894G3;41.837025;12.44925
RM483D1;41.823277;12.405999
RM482G1;41.777027;12.436639
RM482G2;41.777027;12.436639
RM482G3;41.777027;12.436639
RM080D1;41.913864;12.414166
RM080D2;41.913864;12.414166
RM080D3;41.913864;12.414166
RM086D1;41.920475;12.439722
RM086D2;41.920475;12.439722
RM086D3;41.920475;12.439722
RM090D1;41.931808;12.467416
RM090D2;41.931808;12.467416
RM090D3;41.931808;12.467416
RM091D1;41.930416;12.441361
RM091D2;41.930416;12.441361
RM091D3;41.930416;12.441361
RM092D1;41.925278;12.423889
RM092D2;41.925278;12.423889
RM092D3;41.925278;12.423889
RM093D1;41.921169;12.415833
RM093D2;41.921169;12.415833
RM093D3;41.921169;12.415833
RM096D1;41.973305;12.413166
RM096D2;41.973305;12.413166
RM096D3;41.973305;12.413166
RM097D1;41.959805;12.411361
RM097D2;41.959805;12.411361
RM097D3;41.959805;12.411361
RM098D1;41.940361;12.425694
RM098D2;41.940361;12.425694
RM098D3;41.940361;12.425694
RM099D1;41.962723;12.461444
RM099D2;41.962723;12.461444
RM099D3;41.962723;12.461444
RM101D1;41.949001;12.432667
RM101D2;41.949001;12.432667
RM102D1;41.937889;12.441139
RM102D2;41.937889;12.441139
RM104D1;41.948864;12.473527
RM104D2;41.948864;12.473527
RM104D3;41.948864;12.473527
RM107D1;41.930058;12.489834
RM107D2;41.930058;12.489834
RM110D1;41.929001;12.524833
RM110D3;41.929001;12.524833
RM111D1;41.933166;12.520444
RM111D2;41.933166;12.520444
RM111D3;41.933166;12.520444
RM112D1;41.933971;12.513667
RM112D2;41.933971;12.513667
RM112D3;41.933971;12.513667
RM113D1;41.944836;12.511056
RM113D2;41.944836;12.511056
RM113D3;41.944836;12.511056
RM114D1;41.947586;12.535611
RM114D2;41.947586;12.535611
RM114D3;41.947586;12.535611
RM115D1;41.959862;12.522778
RM115D2;41.959862;12.522778
RM115D3;41.959862;12.522778
RM116D1;41.970943;12.519444
RM116D2;41.970943;12.519444
RM116D3;41.970943;12.519444
RM117D1;41.991917;12.492695
RM117D2;41.991917;12.492695
RM117D3;41.991917;12.492695
RM118D1;41.95528;12.543612
RM118D2;41.95528;12.543612
RM118D3;41.95528;12.543612
RM120D1;41.940861;12.547695
RM120D2;41.940861;12.547695
RM120D3;41.940861;12.547695
RM121D1;41.946278;12.555778
RM121D2;41.946278;12.555778
RM121D3;41.946278;12.555778
RM122D1;41.936779;12.537056
RM122D2;41.936779;12.537056
RM122D3;41.936779;12.537056
RM123D1;41.941223;12.532027
RM123D2;41.941223;12.532027
RM123D3;41.941223;12.532027
RM124D1;41.931;12.526944
RM124D2;41.931;12.526944
RM124D3;41.931;12.526944
RM210D1;41.956028;12.484222
RM210D2;41.956028;12.484222
RM210D3;41.956028;12.484222
RM224D1;41.963558;12.443611
RM224D2;41.963558;12.443611
RM224D3;41.963558;12.443611
RM267D1;41.919056;12.446556
RM268D1;41.943974;12.450389
RM290D1;41.984779;12.403028
RM290D2;41.984779;12.403028
RM290D3;41.984779;12.403028
RM291D1;42.002998;12.376695
RM291D2;42.002998;12.376695
RM291D3;42.002998;12.376695
RM292D1;42.050472;12.359334
RM292D2;42.050472;12.359334
RM293D1;41.998638;12.494139
RM293D2;41.998638;12.494139
RM293D3;41.998638;12.494139
RM306D1;42.002583;12.527611
RM306D2;42.002583;12.527611
RM306D3;42.002583;12.527611
RM325D1;41.983196;12.523083
RM325D2;41.983196;12.523083
RM325D3;41.983196;12.523083
RM330D1;41.943836;12.474722
RM330D2;41.943836;12.474722
RM330D3;41.943836;12.474722
RM351D1;41.981419;12.460611
RM351D2;41.981419;12.460611
RM356D1;41.942722;12.439889
RM356D2;41.942722;12.439889
RM362D1;41.946808;12.518389
RM362D2;41.946808;12.518389
RM362D3;41.946808;12.518389
RM365D1;41.945862;12.458222
RM365D2;41.945862;12.458222
RM365D3;41.945862;12.458222
RM367D1;41.952862;12.519889
RM367D2;41.952862;12.519889
RM367D3;41.952862;12.519889
RM368D1;41.957611;12.453889
RM368D2;41.957611;12.453889
RM368D3;41.957611;12.453889
RM372D1;41.93428;12.45825
RM409D1;41.958694;12.399528
RM409D2;41.958694;12.399528
RM409D3;41.958694;12.399528
RM433D1;41.937725;12.474333
RM449D1;41.93428;12.45825
RM612D1;41.932472;12.419611
RM612D2;41.932472;12.419611
RM612D3;41.932472;12.419611
RM613D1;41.943974;12.462111
RM613D2;41.943974;12.462111
RM613D3;41.943974;12.462111
RM619D1;41.933781;12.460722
RM619D2;41.933781;12.460722
RM619D3;41.933781;12.460722
RM697D1;42.020611;12.366722
RM697D2;42.020611;12.366722
RM697D3;42.020611;12.366722
RM702D1;41.995888;12.481055
RM702D2;41.995888;12.481055
RM702D3;41.995888;12.481055
RM080G1;41.913864;12.414166
RM080G2;41.913864;12.414166
RM080G3;41.913864;12.414166
RM086G1;41.920475;12.439722
RM086G2;41.920475;12.439722
RM086G3;41.920475;12.439722
RM090G1;41.931808;12.467416
RM090G2;41.931808;12.467416
RM090G3;41.931808;12.467416
RM092G1;41.925278;12.423889
RM092G3;41.925278;12.423889
RM093G1;41.921169;12.415833
RM093G2;41.921169;12.415833
RM093G3;41.921169;12.415833
RM098G1;41.940361;12.425694
RM098G2;41.940361;12.425694
RM098G3;41.940361;12.425694
RM100G1;41.972752;12.442778
RM100G2;41.972752;12.442778
RM100G3;41.972752;12.442778
RM103G1;41.941723;12.46075
RM103G2;41.941723;12.46075
RM103G3;41.941723;12.46075
RM104G1;41.948864;12.473527
RM104G2;41.948864;12.473527
RM104G3;41.948864;12.473527
RM110G1;41.929001;12.524833
RM110G2;41.929001;12.524833
RM110G3;41.929001;12.524833
RM111G1;41.933166;12.520444
RM111G2;41.933166;12.520444
RM111G3;41.933166;12.520444
RM112G1;41.933971;12.513667
RM112G2;41.933971;12.513667
RM112G3;41.933971;12.513667
RM113G1;41.944836;12.511056
RM113G2;41.944836;12.511056
RM113G3;41.944836;12.511056
RM114G1;41.947586;12.535611
RM114G2;41.947586;12.535611
RM114G3;41.947586;12.535611
RM115G1;41.959862;12.522778
RM115G2;41.959862;12.522778
RM115G3;41.959862;12.522778
RM116G1;41.970943;12.519444
RM116G2;41.970943;12.519444
RM116G3;41.970943;12.519444
RM117G1;41.991917;12.492695
RM117G2;41.991917;12.492695
RM117G3;41.991917;12.492695
RM118G1;41.95528;12.543612
RM118G2;41.95528;12.543612
RM118G3;41.95528;12.543612
RM124G1;41.931;12.526944
RM124G2;41.931;12.526944
RM124G3;41.931;12.526944
RM191G1;41.926556;12.485445
RM191G2;41.926556;12.485445
RM191G3;41.926556;12.485445
RM260G1;42.007637;12.514444
RM260G2;42.007637;12.514444
RM260G3;42.007637;12.514444
RM290G1;41.984779;12.403028
RM290G2;41.984779;12.403028
RM290G3;41.984779;12.403028
RM291G1;42.002998;12.376695
RM291G2;42.002998;12.376695
RM291G3;42.002998;12.376695
RM292G1;42.050472;12.359334
RM292G2;42.050472;12.359334
RM292G3;42.050472;12.359334
RM728D1;41.929527;12.445611
RM728D2;41.929527;12.445611
RM732D1;41.925167;12.488723
RM732D2;41.925167;12.488723
RM732D3;41.925167;12.488723
RM779D1;41.970749;12.539972
RM779D2;41.970749;12.539972
RM779D3;41.970749;12.539972
RM728G1;41.929527;12.445611
RM728G2;41.929527;12.445611
RM775G1;42.002529;12.543195
RM775G2;42.002529;12.543195
RM775G3;42.002529;12.543195
RM779G1;41.970749;12.539972
RM779G2;41.970749;12.539972
RM779G3;41.970749;12.539972
RM865D2;41.950638;12.444111
RM890D1;41.969975;12.410916
RM783G1;42.029915;12.48725
RM783G2;42.029915;12.48725
RM783G3;42.029915;12.48725
RM795G1;41.978474;12.424639
RM795G2;41.978474;12.424639
RM795G3;41.978474;12.424639
RM813G1;41.928612;12.514194
RM813G2;41.928612;12.514194
RM813G3;41.928612;12.514194
RM814G1;41.988304;12.512167
RM814G2;41.988304;12.512167
RM814G3;41.988304;12.512167
RM914G1;41.927444;12.482499
RM914G2;41.927444;12.482499
RM914G3;41.927444;12.482499
RM915G1;41.964668;12.514
RM915G2;41.964668;12.514
RM915G3;41.964668;12.514
RM923G1;41.930195;12.53825
RM923G2;41.930195;12.53825
RM923G3;41.930195;12.53825
RM554D1;42.00536;12.480944
RM555D1;42.038498;12.535195
RM555D2;42.038498;12.535195
RM555D3;42.038498;12.535195
RM563D1;41.97311;12.429584
RM563D2;41.97311;12.429584
RM564D1;41.971443;12.433473
RM596D1;41.970444;12.555333
RM596D2;41.970444;12.555333
RM612G1;41.932472;12.419611
RM612G2;41.932472;12.419611
RM612G3;41.932472;12.419611
RM617G1;41.94725;12.462555
RM617G2;41.94725;12.462555
RM617G3;41.94725;12.462555
RM619G1;41.933781;12.460722
RM619G2;41.933781;12.460722
RM619G3;41.933781;12.460722
RM622G1;41.943974;12.523167
RM622G2;41.943974;12.523167
RM622G3;41.943974;12.523167
RM624G1;41.943947;12.558001
RM624G2;41.943947;12.558001
RM624G3;41.943947;12.558001
RM697G1;42.020611;12.366722
RM697G2;42.020611;12.366722
RM697G3;42.020611;12.366722
RM701G1;41.97089;12.500361
RM701G2;41.97089;12.500361
RM701G3;41.97089;12.500361
RM976D1;41.91925;12.445861
RM983D1;41.971169;12.5395
RM983D2;41.971169;12.5395
RM985D1;41.981277;12.437417
RM988D1;41.91925;12.445861
RM362G1;41.946808;12.518389
RM362G2;41.946808;12.518389
RM362G3;41.946808;12.518389
RM365G1;41.945862;12.458222
RM365G3;41.945862;12.458222
RM367G1;41.952862;12.519889
RM367G3;41.952862;12.519889
RM409G1;41.958694;12.399528
RM409G2;41.958694;12.399528
RM409G3;41.958694;12.399528
RM697G4;42.020611;12.366722
RM306G1;42.002583;12.527611
RM306G2;42.002583;12.527611
RM306G3;42.002583;12.527611
RM325G1;41.983196;12.523083
RM325G2;41.983196;12.523083
RM325G3;41.983196;12.523083
RM330G1;41.943836;12.474722
RM330G2;41.943836;12.474722
RM330G3;41.943836;12.474722
RM350G1;41.973557;12.440056
RM350G2;41.973557;12.440056
RM350G3;41.973557;12.440056
RM865G1;41.950638;12.444111
RM865G3;41.950638;12.444111
RM517D1;41.932919;12.455139
RM517D2;41.932919;12.455139
RM517D3;41.932919;12.455139
RM119D1;41.958611;12.580916
RM119D2;41.958611;12.580916
RM119D3;41.958611;12.580916
RM125D1;41.918724;12.547029
RM125D2;41.918724;12.547029
RM125D3;41.918724;12.547029
RM130D1;41.911778;12.534223
RM130D2;41.911778;12.534223
RM131D1;41.908222;12.539556
RM131D2;41.908222;12.539556
RM131D3;41.908222;12.539556
RM133D1;41.905586;12.554973
RM133D3;41.905586;12.554973
RM134D1;41.909;12.549862
RM134D2;41.909;12.549862
RM134D3;41.909;12.549862
RM136D1;41.912003;12.572083
RM136D2;41.912003;12.572083
RM137D1;41.896778;12.558028
RM137D2;41.896778;12.558028
RM137D3;41.896778;12.558028
RM139D1;41.89164;12.544278
RM139D2;41.89164;12.544278
RM139D3;41.89164;12.544278
RM149D1;41.87186;12.529222
RM149D2;41.87186;12.529222
RM149D3;41.87186;12.529222
RM153D1;41.875137;12.546445
RM153D2;41.875137;12.546445
RM153D3;41.875137;12.546445
RM154D1;41.883026;12.537972
RM154D2;41.883026;12.537972
RM154D3;41.883026;12.537972
RM155D1;41.878136;12.564417
RM155D2;41.878136;12.564417
RM155D3;41.878136;12.564417
RM157D1;41.888111;12.568944
RM157D2;41.888111;12.568944
RM157D3;41.888111;12.568944
RM181D1;41.927475;12.569777
RM181D2;41.927475;12.569777
RM181D3;41.927475;12.569777
RM184D1;41.891834;12.558473
RM184D2;41.891834;12.558473
RM184D3;41.891834;12.558473
RM189D1;41.922001;12.53275
RM189D2;41.922001;12.53275
RM189D3;41.922001;12.53275
RM193D1;41.939446;12.625334
RM193D2;41.939446;12.625334
RM193D3;41.939446;12.625334
RM221D1;41.949001;12.570333
RM221D2;41.949001;12.570333
RM221D3;41.949001;12.570333
RM340D2;41.867638;12.530527
RM340D3;41.867638;12.530527
RM616D1;41.930557;12.597944
RM616D2;41.930557;12.597944
RM616D3;41.930557;12.597944
RM629D1;41.87883;12.544583
RM629D2;41.87883;12.544583
RM629D3;41.87883;12.544583
RM629D4;41.87883;12.544583
RM634D1;41.881165;12.568973
RM634D2;41.881165;12.568973
RM634D3;41.881165;12.568973
RM119G1;41.958611;12.580916
RM119G2;41.958611;12.580916
RM119G3;41.958611;12.580916
RM125G1;41.918724;12.547029
RM125G2;41.918724;12.547029
RM125G3;41.918724;12.547029
RM130G1;41.911778;12.534223
RM130G2;41.911778;12.534223
RM133G1;41.905586;12.554973
RM133G3;41.905586;12.554973
RM134G1;41.909;12.549862
RM134G2;41.909;12.549862
RM134G3;41.909;12.549862
RM136G1;41.912003;12.572083
RM136G2;41.912003;12.572083
RM149G1;41.87186;12.529222
RM149G2;41.87186;12.529222
RM149G3;41.87186;12.529222
RM153G1;41.875137;12.546445
RM153G2;41.875137;12.546445
RM153G3;41.875137;12.546445
RM154G1;41.883026;12.537972
RM154G2;41.883026;12.537972
RM154G3;41.883026;12.537972
RM155G1;41.878136;12.564417
RM155G2;41.878136;12.564417
RM155G3;41.878136;12.564417
RM157G1;41.888111;12.568944
RM157G2;41.888111;12.568944
RM157G3;41.888111;12.568944
RM181G2;41.927475;12.569777
RM183G1;41.932529;12.559444
RM183G2;41.932529;12.559444
RM183G3;41.932529;12.559444
RM184G1;41.891834;12.558473
RM184G2;41.891834;12.558473
RM184G3;41.891834;12.558473
RM189G1;41.922001;12.53275
RM189G2;41.922001;12.53275
RM189G3;41.922001;12.53275
RM193G1;41.939446;12.625334
RM193G2;41.939446;12.625334
RM193G3;41.939446;12.625334
RM221G1;41.949001;12.570333
RM221G2;41.949001;12.570333
RM221G3;41.949001;12.570333
RM255G1;41.869221;12.537084
RM255G2;41.869221;12.537084
RM255G3;41.869221;12.537084
RM280G1;41.955223;12.642583
RM280G2;41.955223;12.642583
RM280G3;41.955223;12.642583
RM747D1;41.941723;12.576138
RM747D2;41.941723;12.576138
RM747D3;41.941723;12.576138
RM755D1;41.881027;12.553862
RM755D2;41.881027;12.553862
RM755D3;41.881027;12.553862
RM747G1;41.941723;12.576138
RM747G2;41.941723;12.576138
RM747G3;41.941723;12.576138
RM755G1;41.881027;12.553862
RM755G2;41.881027;12.553862
RM755G3;41.881027;12.553862
RM850D2;41.942638;12.595778
RM850D3;41.942638;12.595778
RM918G1;41.91164;12.537278
RM918G2;41.91164;12.537278
RM918G3;41.91164;12.537278
RM616G1;41.930557;12.597944
RM616G2;41.930557;12.597944
RM616G3;41.930557;12.597944
RM625G1;41.928612;12.566694
RM625G2;41.928612;12.566694
RM625G3;41.928612;12.566694
RM626G1;41.927528;12.574083
RM626G2;41.927528;12.574083
RM626G3;41.927528;12.574083
RM628G1;41.888279;12.539278
RM628G2;41.888279;12.539278
RM628G3;41.888279;12.539278
RM629G1;41.87883;12.544583
RM629G2;41.87883;12.544583
RM629G3;41.87883;12.544583
RM629G4;41.87883;12.544583
RM993G1;41.937531;12.617223
RM993G2;41.937531;12.617223
RM340G1;41.867638;12.530527
RM340G2;41.867638;12.530527
RM340G3;41.867638;12.530527
RM849G1;41.917583;12.592805
RM849G2;41.917583;12.592805
RM849G3;41.917583;12.592805
RM850G1;41.942638;12.595778
RM850G2;41.942638;12.595778
RM850G3;41.942638;12.595778
RM151D1;41.859444;12.540473
RM151D2;41.859444;12.540473
RM151D3;41.859444;12.540473
RM152D1;41.86525;12.543167
RM152D2;41.86525;12.543167
RM152D3;41.86525;12.543167
RM158D1;41.903694;12.582944
RM158D2;41.903694;12.582944
RM158D3;41.903694;12.582944
RM159D1;41.882664;12.577945
RM159D2;41.882664;12.577945
RM159D3;41.882664;12.577945
RM160D1;41.865692;12.58175
RM160D2;41.865692;12.58175
RM160D3;41.865692;12.58175
RM161D1;41.860222;12.557861
RM161D2;41.860222;12.557861
RM161D3;41.860222;12.557861
RM162D1;41.854359;12.566222
RM162D2;41.854359;12.566222
RM162D3;41.854359;12.566222
RM166D1;41.845692;12.580139
RM166D2;41.845692;12.580139
RM166D3;41.845692;12.580139
RM167D1;41.884918;12.58875
RM167D2;41.884918;12.58875
RM167D3;41.884918;12.58875
RM168D1;41.893558;12.585083
RM168D2;41.893558;12.585083
RM168D3;41.893558;12.585083
RM169D1;41.904308;12.606528
RM169D2;41.904308;12.606528
RM169D3;41.904308;12.606528
RM170D1;41.892754;12.617528
RM170D2;41.892754;12.617528
RM170D3;41.892754;12.617528
RM171D1;41.861332;12.606444
RM171D2;41.861332;12.606444
RM171D3;41.861332;12.606444
RM172D1;41.849888;12.59775
RM172D2;41.849888;12.59775
RM172D3;41.849888;12.59775
RM222D1;41.852528;12.572278
RM222D2;41.852528;12.572278
RM289D1;41.892445;12.632694
RM289D2;41.892445;12.632694
RM289D3;41.892445;12.632694
RM345D1;41.871525;12.584222
RM345D2;41.871525;12.584222
RM345D3;41.871525;12.584222
RM346D1;41.858833;12.565583
RM346D2;41.858833;12.565583
RM346D3;41.858833;12.565583
RM355D1;41.854805;12.560111
RM355D2;41.854805;12.560111
RM355D3;41.854805;12.560111
RM363D1;41.872139;12.620639
RM363D2;41.872139;12.620639
RM363D3;41.872139;12.620639
RM615D2;41.918835;12.610834
RM615D3;41.918835;12.610834
RM681D1;41.857109;12.578389
RM681D3;41.857109;12.578389
RM682D3;41.873497;12.574472
RM703D1;41.840889;12.597278
RM703D2;41.840889;12.597278
RM703D3;41.840889;12.597278
RM152G1;41.86525;12.543167
RM152G2;41.86525;12.543167
RM152G3;41.86525;12.543167
RM158G1;41.903694;12.582944
RM158G2;41.903694;12.582944
RM158G3;41.903694;12.582944
RM159G1;41.882664;12.577945
RM159G2;41.882664;12.577945
RM159G3;41.882664;12.577945
RM160G1;41.865692;12.58175
RM160G2;41.865692;12.58175
RM160G3;41.865692;12.58175
RM161G1;41.860222;12.557861
RM161G2;41.860222;12.557861
RM161G3;41.860222;12.557861
RM162G1;41.854359;12.566222
RM162G2;41.854359;12.566222
RM162G3;41.854359;12.566222
RM166G1;41.845692;12.580139
RM166G2;41.845692;12.580139
RM166G3;41.845692;12.580139
RM167G1;41.884918;12.58875
RM167G3;41.884918;12.58875
RM169G1;41.904308;12.606528
RM169G2;41.904308;12.606528
RM169G3;41.904308;12.606528
RM170G1;41.892754;12.617528
RM170G2;41.892754;12.617528
RM170G3;41.892754;12.617528
RM171G1;41.861332;12.606444
RM171G2;41.861332;12.606444
RM171G3;41.861332;12.606444
RM172G1;41.849888;12.59775
RM172G2;41.849888;12.59775
RM172G3;41.849888;12.59775
RM760D2;41.86058;12.624667
RM760D3;41.86058;12.624667
RM723G1;41.872303;12.594417
RM723G2;41.872303;12.594417
RM723G3;41.872303;12.594417
RM759G1;41.883472;12.617361
RM759G2;41.883472;12.617361
RM759G3;41.883472;12.617361
RM760G1;41.86058;12.624667
RM760G2;41.86058;12.624667
RM760G3;41.86058;12.624667
RM615G1;41.918835;12.610834
RM615G2;41.918835;12.610834
RM615G3;41.918835;12.610834
RM681G1;41.857109;12.578389
RM681G2;41.857109;12.578389
RM681G3;41.857109;12.578389
RM682G1;41.873497;12.574472
RM682G2;41.873497;12.574472
RM682G3;41.873497;12.574472
RM703G1;41.840889;12.597278
RM703G2;41.840889;12.597278
RM703G3;41.840889;12.597278
RM980G1;41.856304;12.540723
RM980G2;41.856304;12.540723
RM980G3;41.856304;12.540723
RM615D4;41.918835;12.610834
RM615G4;41.918835;12.610834
RM363G1;41.872139;12.620639
RM363G2;41.872139;12.620639
RM363G3;41.872139;12.620639
RM588G1;41.913086;12.611472
RM588G2;41.913086;12.611472
RM588G3;41.913086;12.611472
RM345G1;41.871525;12.584222
RM345G2;41.871525;12.584222
RM345G3;41.871525;12.584222
RM355G1;41.854805;12.560111
RM355G2;41.854805;12.560111
RM355G3;41.854805;12.560111
RM852G1;41.898418;12.608528
RM852G2;41.898418;12.608528
RM852G3;41.898418;12.608528
RM880G1;41.834553;12.594583
RM880G2;41.834553;12.594583
RM880G3;41.834553;12.594583
RM152V1;41.86525;12.543167
RM152V2;41.86525;12.543167
RM152V3;41.86525;12.543167
RM162V1;41.854359;12.566222
RM162V2;41.854359;12.566222
RM162V3;41.854359;12.566222
RM163V1;41.840275;12.54639
RM163V2;41.840275;12.54639
RM163V3;41.840275;12.54639
RM164V1;41.825111;12.563723
RM164V2;41.825111;12.563723
RM164V3;41.825111;12.563723
RM165V1;41.812248;12.574722
RM165V2;41.812248;12.574722
RM165V3;41.812248;12.574722
RM166V1;41.845692;12.580139
RM166V2;41.845692;12.580139
RM166V3;41.845692;12.580139
RM172V1;41.849888;12.59775
RM172V2;41.849888;12.59775
RM172V3;41.849888;12.59775
RM173V1;41.827553;12.608223
RM173V2;41.827553;12.608223
RM173V3;41.827553;12.608223
RM218V1;41.797195;12.590944
RM218V2;41.797195;12.590944
RM218V3;41.797195;12.590944
RM222V1;41.852528;12.572278
