# Created: Sat Aug 02 14:50:10 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.125
#	output:	results/pagerank/values-0.125.csv
#	metrics-output:	results/pagerank/metrics-0.125.csv
#
# Points picked
# 	(2.0, 60.0, 2.0)
# 	(1.0, 90.0, 2.0)
# 	(4.0, 50.0, 3.0)
# 	(2.0, 80.0, 3.0)
# 	(1.0, 50.0, 4.0)
# 	(4.0, 70.0, 4.0)
# 	(2.0, 100.0, 4.0)
# 	(1.0, 70.0, 5.0)
# 	(4.0, 90.0, 5.0)
# 	(2.0, 60.0, 6.0)
# 	(1.0, 90.0, 6.0)
# 	(4.0, 50.0, 7.0)
# 	(2.0, 80.0, 7.0)
# 	(1.0, 50.0, 8.0)
# 	(4.0, 70.0, 8.0)
# 	(2.0, 100.0, 8.0)
# 	(1.0, 70.0, 9.0)
# 	(4.0, 90.0, 9.0)
# 	(2.0, 60.0, 10.0)
# 	(1.0, 90.0, 10.0)
x2	x3	x1	objective	RBF	LinearRegression	MLPerceptron	LeastSquares	Discretization	RandomSubSpaces	IsoRegression	GaussianCurves	BagClassify	
2.0	60.0	2.0	117.9800	133.6300	132.7552	131.9571	128.2356	126.4038	115.9937	116.6463	133.4314	126.5261	
2.0	70.0	2.0	128.7800	133.6300	132.7552	135.3528	130.3474	126.4038	115.9937	116.6463	140.4773	126.5261	
2.0	80.0	2.0	143.7100	133.6300	132.7552	139.7043	132.4593	126.4038	124.2633	116.6463	147.3562	126.5261	
2.0	90.0	2.0	151.9700	133.6300	132.7552	145.7425	134.5711	126.4038	124.2633	116.6463	152.7365	126.5261	
2.0	100.0	2.0	177.4600	133.6300	132.7552	154.4706	136.6829	126.4038	124.2633	116.6463	155.5377	126.5261	
4.0	50.0	2.0	87.2100	133.6312	89.4475	99.3061	99.6670	82.8225	112.3417	95.5843	102.3721	120.6323	
4.0	60.0	2.0	90.6800	133.6312	89.4475	104.6283	101.7789	121.0100	112.3417	95.5843	102.9246	120.6323	
4.0	70.0	2.0	98.3400	133.6312	89.4475	109.6189	103.8907	121.0100	112.3417	95.5843	104.8562	120.6323	
4.0	80.0	2.0	97.9500	133.6312	89.4475	114.1320	106.0025	121.0100	119.2103	95.5843	107.7322	120.6323	
4.0	90.0	2.0	110.3900	133.6312	89.4475	118.0877	108.1144	121.0100	119.2103	95.5843	110.9957	120.6323	
4.0	100.0	2.0	119.2800	133.6312	89.4475	121.4713	110.2262	121.0100	119.2103	95.5843	114.1412	120.6323	
1.0	50.0	3.0	132.0700	133.6105	154.4091	146.8270	135.3872	123.1355	148.4104	171.5920	138.8335	132.7390	
1.0	60.0	3.0	152.0000	133.6105	154.4091	156.8484	137.4991	199.7567	148.4104	171.5920	147.3016	132.7390	
1.0	70.0	3.0	164.2000	133.6105	154.4091	171.2007	139.6109	199.7567	148.4104	171.5920	156.5802	132.7390	
1.0	80.0	3.0	185.0500	133.6105	154.4091	191.3010	141.7227	199.7567	152.8109	171.5920	165.1829	154.4367	
1.0	90.0	3.0	206.4400	133.6105	154.4091	218.0931	143.8346	199.7567	152.8109	171.5920	171.4442	154.4367	
1.0	100.0	3.0	225.0100	133.6105	154.4091	251.2498	145.9464	199.7567	152.8109	171.5920	174.0380	154.4367	
2.0	50.0	3.0	91.3500	133.6157	132.7552	126.5659	122.1589	82.8225	115.9937	116.6463	123.7483	120.8724	
2.0	60.0	3.0	96.8200	133.6157	132.7552	129.5237	124.2707	126.4038	115.9937	116.6463	129.0575	120.8724	
2.0	70.0	3.0	113.2000	133.6157	132.7552	132.6335	126.3825	126.4038	115.9937	116.6463	135.4368	120.8724	
2.0	80.0	3.0	115.1400	133.6157	132.7552	136.3009	128.4944	126.4038	124.2633	116.6463	141.8111	120.8724	
2.0	90.0	3.0	130.7800	133.6157	132.7552	141.1007	130.6062	126.4038	124.2633	116.6463	146.9465	120.8724	
2.0	100.0	3.0	126.7400	133.6157	132.7552	147.8393	132.7180	126.4038	124.2633	116.6463	149.8338	120.8724	
4.0	50.0	3.0	78.1700	133.6276	89.4475	94.4525	95.7021	82.8225	112.3417	95.5843	98.7516	111.4350	
4.0	60.0	3.0	87.1600	133.6276	89.4475	99.9056	97.8140	121.0100	112.3417	95.5843	98.6637	111.4350	
4.0	70.0	3.0	100.1000	133.6276	89.4475	105.2011	99.9258	121.0100	112.3417	95.5843	100.0420	111.4350	
4.0	80.0	3.0	101.9300	133.6276	89.4475	110.1468	102.0377	121.0100	119.2103	95.5843	102.5262	111.4350	
4.0	90.0	3.0	115.8700	133.6276	89.4475	114.6040	104.1495	121.0100	119.2103	95.5843	105.6355	111.4350	
4.0	100.0	3.0	122.7800	133.6276	89.4475	118.5006	106.2613	121.0100	119.2103	95.5843	108.9179	111.4350	
1.0	50.0	4.0	136.5900	133.3584	154.4091	141.3849	131.4223	123.1355	147.6645	171.5920	135.2967	132.7390	
1.0	60.0	4.0	151.4200	133.3584	154.4091	149.2233	133.5342	199.7567	147.6645	171.5920	142.9915	132.7390	
1.0	70.0	4.0	182.1800	133.3584	154.4091	160.3917	135.6460	199.7567	147.6645	171.5920	151.5506	132.7390	
1.0	80.0	4.0	201.1600	133.3584	154.4091	176.3064	137.7578	199.7567	147.6645	171.5920	159.5910	154.4367	
1.0	90.0	4.0	210.9400	133.3584	154.4091	198.3180	139.8697	199.7567	147.6645	171.5920	165.5561	154.4367	
1.0	100.0	4.0	212.2000	133.3584	154.4091	227.0893	141.9815	199.7567	147.6645	171.5920	168.2002	154.4367	
2.0	50.0	4.0	87.2400	133.4251	132.7552	123.9203	118.1940	82.8225	115.3680	116.6463	119.6691	120.8724	
2.0	60.0	4.0	92.2600	133.4251	132.7552	127.0428	120.3058	126.4038	115.3680	116.6463	124.0926	120.8724	
2.0	70.0	4.0	98.0500	133.4251	132.7552	130.0907	122.4176	126.4038	115.3680	116.6463	129.6497	120.8724	
2.0	80.0	4.0	106.8900	133.4251	132.7552	133.3811	124.5295	126.4038	119.2371	116.6463	135.3832	120.8724	
2.0	90.0	4.0	116.4300	133.4251	132.7552	137.3636	126.6413	126.4038	119.2371	116.6463	140.1830	120.8724	
2.0	100.0	4.0	122.1400	133.4251	132.7552	142.6753	128.7532	126.4038	119.2371	116.6463	143.1319	120.8724	
4.0	50.0	4.0	66.9600	133.5800	89.4475	89.6469	91.7372	82.8225	108.6911	95.5843	95.2882	109.1590	
4.0	60.0	4.0	83.3200	133.5800	89.4475	95.0564	93.8491	89.7770	108.6911	95.5843	94.5402	109.1590	
4.0	70.0	4.0	74.3100	133.5800	89.4475	100.5034	95.9609	89.7770	108.6911	95.5843	95.3316	109.1590	
4.0	80.0	4.0	83.1300	133.5800	89.4475	105.7703	98.0728	89.7770	111.1592	95.5843	97.3834	109.1590	
4.0	90.0	4.0	87.0900	133.5800	89.4475	110.6697	100.1846	89.7770	111.1592	95.5843	100.2984	109.1590	
4.0	100.0	4.0	95.7400	133.5800	89.4475	115.0705	102.2964	89.7770	111.1592	95.5843	103.6848	109.1590	
1.0	50.0	5.0	110.7600	129.7057	154.4091	136.9272	127.4574	123.1355	145.1120	171.5920	131.3100	132.7390	
1.0	60.0	5.0	128.2500	129.7057	154.4091	143.1997	129.5693	199.7567	145.1120	171.5920	138.0882	132.7390	
1.0	70.0	5.0	137.9100	129.7057	154.4091	151.9167	131.6811	199.7567	145.1120	171.5920	145.7823	132.7390	
1.0	80.0	5.0	155.0100	129.7057	154.4091	164.3501	133.7929	199.7567	145.1120	171.5920	153.1345	154.4367	
1.0	90.0	5.0	171.6000	129.7057	154.4091	181.9424	135.9048	199.7567	145.1120	171.5920	158.7214	154.4367	
1.0	100.0	5.0	201.4800	129.7057	154.4091	205.9249	138.0166	199.7567	145.1120	171.5920	161.3972	154.4367	
2.0	50.0	5.0	100.0400	130.5321	132.7552	120.9661	114.2291	82.8225	112.8154	116.6463	115.4517	120.8724	
2.0	60.0	5.0	101.2700	130.5321	132.7552	124.3819	116.3409	126.4038	112.8154	116.6463	118.9250	120.8724	
2.0	70.0	5.0	109.5000	130.5321	132.7552	127.5480	118.4527	126.4038	112.8154	116.6463	123.5905	120.8724	
2.0	80.0	5.0	117.3000	130.5321	132.7552	130.7073	120.5646	126.4038	116.6846	116.6463	128.6195	120.8724	
2.0	90.0	5.0	126.7800	130.5321	132.7552	134.2106	122.6764	126.4038	116.6846	116.6463	133.0384	120.8724	
2.0	100.0	5.0	134.8100	130.5321	132.7552	138.5569	124.7883	126.4038	116.6846	116.6463	136.0318	120.8724	
4.0	50.0	5.0	66.8200	132.7689	89.4475	85.0394	87.7724	82.8225	106.1385	95.5843	92.1990	106.7872	
4.0	60.0	5.0	65.9200	132.7689	89.4475	90.2359	89.8842	89.7770	106.1385	95.5843	90.8309	106.7872	
4.0	70.0	5.0	74.8100	132.7689	89.4475	95.6610	91.9960	89.7770	106.1385	95.5843	91.0611	106.7872	
4.0	80.0	5.0	71.3700	132.7689	89.4475	101.0994	94.1079	89.7770	108.6066	95.5843	92.6892	106.7872	
4.0	90.0	5.0	83.7000	132.7689	89.4475	106.3355	96.2197	89.7770	108.6066	95.5843	95.4001	106.7872	
4.0	100.0	5.0	89.5600	132.7689	89.4475	111.1875	98.3315	89.7770	108.6066	95.5843	98.8617	106.7872	
1.0	50.0	6.0	131.5700	115.7724	154.4091	133.0952	123.4925	123.1355	145.1120	171.5920	127.1957	130.4050	
1.0	60.0	6.0	139.2100	115.7724	154.4091	138.3157	125.6044	199.7567	145.1120	171.5920	133.0000	130.4050	
1.0	70.0	6.0	137.2200	115.7724	154.4091	145.2401	127.7162	199.7567	145.1120	171.5920	139.7673	130.4050	
1.0	80.0	6.0	160.9800	115.7724	154.4091	154.9397	129.8281	199.7567	145.1120	171.5920	146.3752	152.1027	
1.0	90.0	6.0	173.8500	115.7724	154.4091	168.7589	131.9399	199.7567	145.1120	171.5920	151.5443	152.1027	
1.0	100.0	6.0	192.6700	115.7724	154.4091	188.1350	134.0517	199.7567	145.1120	171.5920	154.2368	152.1027	
2.0	50.0	6.0	96.7900	116.6639	132.7552	117.6357	110.2642	82.8225	112.8154	116.6463	111.4228	118.5384	
2.0	60.0	6.0	106.1100	116.6639	132.7552	121.4364	112.3760	126.4038	112.8154	116.6463	113.9687	118.5384	
2.0	70.0	6.0	102.9600	116.6639	132.7552	124.8615	114.4879	126.4038	112.8154	116.6463	117.7586	118.5384	
2.0	80.0	6.0	107.9900	116.6639	132.7552	128.0867	116.5997	126.4038	116.6846	116.6463	122.0908	118.5384	
2.0	90.0	6.0	116.1100	116.6639	132.7552	131.3814	118.7115	126.4038	116.6846	116.6463	126.1266	118.5384	
2.0	100.0	6.0	114.3800	116.6639	132.7552	135.1342	120.8234	126.4038	116.6846	116.6463	129.1512	118.5384	
4.0	50.0	6.0	68.6800	123.1245	89.4475	80.7563	83.8075	82.8225	106.1385	95.5843	89.6951	106.7872	
4.0	60.0	6.0	74.4500	123.1245	89.4475	85.5961	85.9193	89.7770	106.1385	95.5843	87.8020	106.7872	
4.0	70.0	6.0	71.7600	123.1245	89.4475	90.8280	88.0311	89.7770	106.1385	95.5843	87.5501	106.7872	
4.0	80.0	6.0	77.1100	123.1245	89.4475	96.2660	90.1430	89.7770	108.6066	95.5843	88.8075	106.7872	
4.0	90.0	6.0	82.5700	123.1245	89.4475	101.6934	92.2548	89.7770	108.6066	95.5843	91.3307	106.7872	
4.0	100.0	6.0	85.5400	123.1245	89.4475	106.8968	94.3667	89.7770	108.6066	95.5843	94.8407	106.7872	
1.0	50.0	7.0	117.9300	112.4848	154.4091	129.5970	119.5276	123.1355	147.2394	171.5920	123.2755	127.7847	
1.0	60.0	7.0	117.2900	112.4848	154.4091	134.1820	121.6395	199.7567	147.2394	171.5920	128.1276	127.7847	
1.0	70.0	7.0	138.5100	112.4848	154.4091	139.8718	123.7513	199.7567	147.2394	171.5920	133.9827	127.7847	
1.0	80.0	7.0	135.8200	112.4848	154.4091	147.5338	125.8632	199.7567	147.2394	171.5920	139.8519	149.4824	
1.0	90.0	7.0	149.7100	112.4848	154.4091	158.3265	127.9750	199.7567	147.2394	171.5920	144.5991	149.4824	
1.0	100.0	7.0	161.0500	112.4848	154.4091	173.6526	130.0868	199.7567	147.2394	171.5920	147.2941	149.4824	
2.0	50.0	7.0	74.3500	112.5277	132.7552	113.8953	106.2993	82.8225	114.9428	116.6463	107.8922	115.9181	
2.0	60.0	7.0	83.6500	112.5277	132.7552	118.1310	108.4111	108.0170	114.9428	116.6463	109.6085	115.9181	
2.0	70.0	7.0	100.6300	112.5277	132.7552	121.9172	110.5230	108.0170	114.9428	116.6463	112.6107	115.9181	
2.0	80.0	7.0	101.3800	112.5277	132.7552	125.3627	112.6348	108.0170	118.8120	116.6463	116.3117	115.9181	
2.0	90.0	7.0	100.7600	112.5277	132.7552	128.6646	114.7466	108.0170	118.8120	116.6463	119.9951	115.9181	
2.0	100.0	7.0	104.1500	112.5277	132.7552	132.1218	116.8585	108.0170	118.8120	116.6463	123.0377	115.9181	
4.0	50.0	7.0	72.6300	113.0418	89.4475	76.8878	79.8426	82.8225	108.2659	95.5843	87.9593	104.1669	
4.0	60.0	7.0	75.8500	113.0418	89.4475	81.2669	81.9544	89.7770	108.2659	95.5843	85.6781	104.1669	
4.0	70.0	7.0	90.0700	113.0418	89.4475	86.1577	84.0662	89.7770	108.2659	95.5843	85.0630	104.1669	
4.0	80.0	7.0	88.8500	113.0418	89.4475	91.4228	86.1781	89.7770	110.7340	95.5843	86.0342	104.1669	
4.0	90.0	7.0	98.5200	113.0418	89.4475	96.8713	88.2899	89.7770	110.7340	95.5843	88.4037	104.1669	
4.0	100.0	7.0	88.6500	113.0418	89.4475	102.2851	90.4018	89.7770	110.7340	95.5843	91.9336	104.1669	
1.0	50.0	8.0	99.2300	112.3559	154.4091	126.1997	115.5628	123.1355	144.6888	171.5920	119.8289	127.7847	
1.0	60.0	8.0	113.7900	112.3559	154.4091	130.4791	117.6746	199.7567	144.6888	171.5920	123.8128	127.7847	
1.0	70.0	8.0	116.4900	112.3559	154.4091	135.3905	119.7864	199.7567	144.6888	171.5920	128.8282	127.7847	
1.0	80.0	8.0	128.2900	112.3559	154.4091	141.6173	121.8983	199.7567	144.6888	171.5920	134.0103	149.4824	
1.0	90.0	8.0	143.9600	112.3559	154.4091	150.1104	124.0101	199.7567	144.6888	171.5920	138.3558	149.4824	
1.0	100.0	8.0	150.0800	112.3559	154.4091	162.1123	126.1219	199.7567	144.6888	171.5920	141.0354	149.4824	
2.0	50.0	8.0	93.4200	112.3570	132.7552	109.7516	102.3344	82.8225	112.3923	116.6463	105.1138	115.9181	
2.0	60.0	8.0	85.6900	112.3570	132.7552	114.4247	104.4462	108.0170	112.3923	116.6463	106.1514	115.9181	
2.0	70.0	8.0	106.0100	112.3570	132.7552	118.6316	106.5581	108.0170	112.3923	116.6463	108.5021	115.9181	
2.0	80.0	8.0	99.2600	112.3570	132.7552	122.4110	108.6699	108.0170	116.2614	116.6463	111.6748	115.9181	
2.0	90.0	8.0	107.7200	112.3570	132.7552	125.8898	110.7817	108.0170	116.2614	116.6463	115.0552	115.9181	
2.0	100.0	8.0	108.0100	112.3570	132.7552	129.2884	112.8936	108.0170	116.2614	116.6463	118.0972	115.9181	
4.0	50.0	8.0	70.7900	112.3701	89.4475	73.4836	75.8777	82.8225	105.7154	95.5843	87.1239	104.1669	
4.0	60.0	8.0	77.8000	112.3701	89.4475	77.3433	77.9895	89.7770	105.7154	95.5843	84.6154	104.1669	
4.0	70.0	8.0	83.3100	112.3701	89.4475	81.7838	80.1014	89.7770	105.7154	95.5843	83.7763	104.1669	
4.0	80.0	8.0	100.9200	112.3701	89.4475	86.7242	82.2132	89.7770	108.1835	95.5843	84.5604	104.1669	
4.0	90.0	8.0	91.8300	112.3701	89.4475	92.0201	84.3250	89.7770	108.1835	95.5843	86.8160	104.1669	
4.0	100.0	8.0	85.9700	112.3701	89.4475	97.4765	86.4369	89.7770	108.1835	95.5843	90.3327	104.1669	
1.0	50.0	9.0	117.2500	112.3527	154.4091	122.7224	111.5979	123.1355	144.6888	171.5920	117.0623	120.9880	
1.0	60.0	9.0	126.0200	112.3527	154.4091	126.9512	113.7097	199.7567	144.6888	171.5920	120.3007	120.9880	
1.0	70.0	9.0	126.8500	112.3527	154.4091	131.4481	115.8215	199.7567	144.6888	171.5920	124.5835	120.9880	
1.0	80.0	9.0	132.9400	112.3527	154.4091	136.7380	117.9334	199.7567	144.6888	171.5920	129.1551	142.6857	
1.0	90.0	9.0	146.7000	112.3527	154.4091	143.5768	120.0452	199.7567	144.6888	171.5920	133.1304	142.6857	
1.0	100.0	9.0	157.0200	112.3527	154.4091	153.0018	122.1570	199.7567	144.6888	171.5920	135.7704	142.6857	
2.0	50.0	9.0	81.5500	112.3527	132.7552	105.2559	98.3695	82.8225	109.9916	116.6463	103.2570	112.2152	
2.0	60.0	9.0	82.3500	112.3527	132.7552	110.3168	100.4813	108.0170	109.9916	116.6463	103.7921	112.2152	
2.0	70.0	9.0	84.9600	112.3527	132.7552	114.9560	102.5932	108.0170	109.9916	116.6463	105.6486	112.2152	
2.0	80.0	9.0	99.6300	112.3527	132.7552	119.1392	104.7050	108.0170	113.8607	116.6463	108.4089	112.2152	
2.0	90.0	9.0	110.9300	112.3527	132.7552	122.9209	106.8169	108.0170	113.8607	116.6463	111.5387	112.2152	
2.0	100.0	9.0	120.7400	112.3527	132.7552	126.4474	108.9287	108.0170	113.8607	116.6463	114.5530	112.2152	
4.0	50.0	9.0	74.2000	112.3530	89.4475	70.5560	71.9128	82.8225	104.8605	95.5843	87.2549	100.4640	
4.0	60.0	9.0	80.5300	112.3530	89.4475	73.8800	74.0246	89.7770	104.8605	95.5843	84.6831	100.4640	
4.0	70.0	9.0	85.6000	112.3530	89.4475	77.8060	76.1365	89.7770	104.8605	95.5843	83.7592	100.4640	
4.0	80.0	9.0	90.4100	112.3530	89.4475	82.3070	78.2483	89.7770	107.3286	95.5843	84.4523	100.4640	
4.0	90.0	9.0	89.4400	112.3530	89.4475	87.2951	80.3601	89.7770	107.3286	95.5843	86.6281	100.4640	
4.0	100.0	9.0	92.8500	112.3530	89.4475	92.6197	82.4720	89.7770	107.3286	95.5843	90.0911	100.4640	
1.0	50.0	10.0	108.3300	112.3526	154.4091	119.0335	107.6330	123.1355	144.6888	171.5920	115.0901	117.1480	
1.0	60.0	10.0	113.7300	112.3526	154.4091	123.3988	109.7448	199.7567	144.6888	171.5920	117.7207	117.1480	
1.0	70.0	10.0	129.2100	112.3526	154.4091	127.7635	111.8566	199.7567	144.6888	171.5920	121.3886	117.1480	
1.0	80.0	10.0	135.0600	112.3526	154.4091	132.5168	113.9685	199.7567	144.6888	171.5920	125.4320	138.8457	
1.0	90.0	10.0	141.0700	112.3526	154.4091	138.2434	116.0803	199.7567	144.6888	171.5920	129.0681	138.8457	
1.0	100.0	10.0	155.8600	112.3526	154.4091	145.7766	118.1922	199.7567	144.6888	171.5920	131.6367	138.8457	
2.0	50.0	10.0	78.3600	112.3526	132.7552	100.5031	94.4046	82.8225	109.9916	116.6463	102.3907	108.3752	
2.0	60.0	10.0	83.7100	112.3526	132.7552	105.8515	96.5164	108.0170	109.9916	116.6463	102.5989	108.3752	
2.0	70.0	10.0	86.4600	112.3526	132.7552	110.8822	98.6283	108.0170	109.9916	116.6463	104.1129	108.3752	
2.0	80.0	10.0	92.3500	112.3526	132.7552	115.4905	100.7401	108.0170	113.8607	116.6463	106.5684	108.3752	
2.0	90.0	10.0	93.2900	112.3526	132.7552	119.6561	102.8520	108.0170	113.8607	116.6463	109.4902	108.3752	
2.0	100.0	10.0	102.2000	112.3526	132.7552	123.4504	104.9638	108.0170	113.8607	116.6463	112.4394	108.3752	
4.0	50.0	10.0	68.7000	112.3526	89.4475	68.0876	67.9479	82.8225	104.8605	95.5843	88.3434	96.6240	
4.0	60.0	10.0	74.5900	112.3526	89.4475	70.8937	70.0597	89.7770	104.8605	95.5843	85.8565	96.6240	
4.0	70.0	10.0	77.4900	112.3526	89.4475	74.2839	72.1716	89.7770	104.8605	95.5843	84.9688	96.6240	
4.0	80.0	10.0	76.6100	112.3526	89.4475	78.2758	74.2834	89.7770	107.3286	95.5843	85.6488	96.6240	
4.0	90.0	10.0	80.1900	112.3526	89.4475	82.8363	76.3952	89.7770	107.3286	95.5843	87.7649	96.6240	
4.0	100.0	10.0	85.8200	112.3526	89.4475	87.8705	78.5071	89.7770	107.3286	95.5843	91.1262	96.6240	


